...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
183,15093,ANDREA GONZALEZ ASCENCIO,01:55:54,01:40:54,04:44 /km,12.54 km/h,00:25:29,00:49:08,01:12:39,01:36:13
184,20481,CITLALLI GOMEZ VARGAS,01:55:55,01:40:55,04:44 /km,12.54 km/h,00:24:29,00:48:31,01:12:45,01:36:06
185,11823,PAULINA GUADALUPE ROBLES VARGAS,01:49:05,01:40:56,04:44 /km,12.54 km/h,00:25:21,00:48:45,01:12:56,01:36:06
186,9414,ELIZABETH SARACHO SOUZA,01:53:37,01:40:56,04:44 /km,12.54 km/h,00:24:44,00:49:24,01:13:57,01:36:22
187,12181,ANA ORTIZ JIMÉNEZ,02:11:55,01:40:59,04:44 /km,12.53 km/h,00:23:29,00:48:41,01:13:24,01:36:10
188,19006,MARIANA PEÑA SERVIN,01:53:15,01:41:02,04:47 /km,12.53 km/h,00:24:55,00:49:09,01:13:30,01:36:28
189,29063,LILIANA PÉREZ CARAPIA,01:54:43,01:41:04,04:47 /km,12.52 km/h,00:24:13,00:48:07,01:12:23,01:35:54
190,25960,SABRINA DÍAZ MORATO,01:41:10,01:41:05,04:47 /km,12.52 km/h,00:23:08,00:47:59,01:12:51,01:36:10
191,14827,CARINA HERRERA COUTINO,01:56:01,01:41:12,04:47 /km,12.51 km/h,00:24:43,00:49:01,01:13:21,01:36:19
192,29793,AURORA GONZALEZ SÁNCHEZ,01:53:25,01:41:14,04:47 /km,12.50 km/h,00:24:12,00:48:29,01:13:04,01:36:26
193,19650,ESTEFANIA BENHUMEA DESENTIS,01:52:39,01:41:14,04:47 /km,12.50 km/h,00:22:55,00:47:46,01:12:39,01:36:22
194,8662,PAOLA CASTELLANOS ANGELES,01:47:43,01:41:15,04:47 /km,12.50 km/h,00:24:51,00:49:22,01:13:38,01:36:25
195,7722,ANA CECILIA GARCÍA SANCHEZ,01:53:16,01:41:15,04:47 /km,12.50 km/h,00:24:37,00:48:50,01:13:18,01:36:37
196,1235,LORENA ARAMBURU HERNANDEZ,01:53:06,01:41:16,04:47 /km,12.50 km/h,00:24:25,00:48:30,01:12:54,01:36:27
197,12778,TALIA SWIFT VAZQUEZ,02:11:44,01:41:17,04:47 /km,12.49 km/h,00:23:32,00:48:17,01:12:42,01:36:27
198,8154,ANDREA CAVANNA MAZA,01:53:26,01:41:20,04:47 /km,12.49 km/h,00:23:34,00:47:56,01:12:51,01:36:22
199,19502,ALEJANDRA TURNER ARREDONDO,01:54:28,01:41:23,04:47 /km,12.48 km/h,00:23:43,00:47:52,01:12:33,01:36:20
200,19238,DIANA LAURA LOPEZ MAGANA,01:52:51,01:41:24,04:47 /km,12.48 km/h,00:24:51,00:50:02,01:14:42,01:36:49
201,18188,LAURA HERNANDEZ CARBAJAL,02:28:36,01:41:29,04:47 /km,12.47 km/h,00:41:30,01:10:53,01:33:08,NA
202,1835,PAULA CASANUEVA ANDRADE,01:55:47,01:41:31,04:47 /km,12.47 km/h,00:26:11,00:49:51,01:13:53,01:36:38
203,18855,ANDREA MONTSERRAT ROSALES ACUNA,01:47:26,01:41:34,04:47 /km,12.46 km/h,00:24:03,00:48:44,01:13:38,01:36:41
204,13973,SUSANA HERNANDEZ VAZQUEZ,01:53:24,01:41:35,04:47 /km,12.46 km/h,00:23:09,00:47:24,01:12:34,01:36:35
205,7342,MONSERRAT MITSUE KANEKO FUERTE,01:54:06,01:41:36,04:47 /km,12.45 km/h,00:24:07,00:48:48,01:13:14,01:36:48
206,1709,MAJO VEGA CEBRIÁN,02:00:33,01:41:37,04:47 /km,12.45 km/h,00:25:00,00:49:20,01:13:32,01:36:53
207,2069,ELENA LOPEZ VELARDE GONZALEZ,01:54:25,01:41:38,04:47 /km,12.45 km/h,00:24:24,00:48:35,01:13:18,01:36:47
208,13916,MARCELA MARTÍNEZ VILLARREAL,02:15:01,01:41:41,04:47 /km,12.44 km/h,00:24:37,00:48:51,01:13:34,01:36:51
209,24402,VICTORIA ANGELES REYES,01:47:15,01:41:46,04:47 /km,12.43 km/h,00:23:28,00:47:36,01:12:27,01:36:44
210,5878,ANDREA TERESA TABACHNIK BESSUDO,01:47:09,01:41:47,04:47 /km,12.43 km/h,00:23:52,00:48:12,01:13:07,01:36:53
211,29566,PAOLA MARTINEZ PARRA,01:53:38,01:41:49,04:47 /km,12.43 km/h,00:22:20,00:47:01,01:12:27,01:36:33
212,29684,GEORGINA FLORES GONZÁLEZ,02:00:48,01:41:52,04:47 /km,12.42 km/h,00:25:00,00:49:20,01:13:32,01:36:56
213,9412,XIMENA FERNANDA PADILLA SILVA,01:57:57,01:41:53,04:47 /km,12.42 km/h,00:22:55,00:46:40,01:11:13,01:36:51
214,18496,DANIELA CEDILLO MARTINEZ,01:53:23,01:41:54,04:47 /km,12.42 km/h,00:23:17,00:47:36,01:12:34,01:36:43
215,7518,MARIEL ARLETH PADILLA JAIMES,02:33:51,01:41:57,04:47 /km,12.41 km/h,00:24:07,00:48:11,01:13:39,01:37:07
216,2079,KAREN CAMBRAY RODRÍGUEZ,01:47:48,01:41:58,04:47 /km,12.41 km/h,00:24:06,00:48:50,01:13:30,01:37:10
217,14563,LUCIA GARRIDO JIMENEZ CASTRO,01:56:37,01:41:58,04:47 /km,12.41 km/h,00:26:45,00:51:17,01:14:40,01:37:11
218,20834,XIMENA STEVENS DIAZDELEON,01:53:29,01:42:00,04:47 /km,12.41 km/h,00:24:01,00:48:31,01:13:21,01:37:18
219,6133,ANNIE BUENTELLO IBARROLA,01:54:58,01:42:01,04:50 /km,12.41 km/h,00:25:40,00:49:51,01:13:59,01:37:19
220,29980,VALERY MOGUEL MARTINEZ,01:54:50,01:42:02,04:50 /km,12.40 km/h,00:24:05,00:48:13,01:13:15,01:37:19
221,18227,ELSA RIVERA URIBE,01:48:19,01:42:02,04:50 /km,12.40 km/h,00:24:18,00:49:01,01:13:45,01:37:05
222,24120,ARELI ORTEGA RUEDA,01:47:53,01:42:10,04:50 /km,12.39 km/h,00:24:17,00:48:48,01:13:26,01:36:58
223,5314,MIRNA PONGUTA RUBIO,01:59:00,01:42:10,04:50 /km,12.38 km/h,00:25:53,00:50:40,01:14:57,01:37:21
224,3458,MARÍA FERNANDA VARGAS FERNÁNDEZ,02:01:31,01:42:10,04:50 /km,12.38 km/h,00:24:47,00:49:48,01:14:11,01:37:23
225,1391,NANCY FIERRO CABRALES,01:48:20,01:42:13,04:50 /km,12.38 km/h,00:24:04,00:48:20,01:13:08,01:37:24
226,19347,SANDRA LIZETH MARTÍNEZ JIMÉNEZ,01:53:38,01:42:13,04:50 /km,12.38 km/h,00:22:45,00:47:33,01:12:42,01:37:04
227,6417,MARIA VALERIA BAQUEIRO MEDINA,01:53:59,01:42:14,04:50 /km,12.38 km/h,00:24:55,00:49:12,01:13:51,01:37:20
228,21807,ALEJANDRA ARCE RUBIO,01:53:54,01:42:15,04:50 /km,12.37 km/h,00:24:57,00:49:47,01:15:03,01:38:00
229,6289,ROMINA HAIK COLO,01:48:36,01:42:17,04:50 /km,12.37 km/h,00:24:25,00:49:03,01:13:46,01:37:21
230,22198,VICTORIA SANCHEZ ARAMBULA,01:54:28,01:42:26,04:50 /km,12.35 km/h,00:24:53,00:49:20,01:13:49,01:37:42
231,231,LILI MENDOZA SECCO,01:54:09,01:42:28,04:50 /km,12.35 km/h,00:23:35,00:48:08,01:13:02,01:37:30
232,21888,MARIA FERNANDA GARCIA RODRIGUEZ,01:55:37,01:42:30,04:50 /km,12.35 km/h,00:24:31,00:49:16,01:13:57,01:37:38
233,23959,JANETH RUBIO ESPITIA,02:37:48,01:42:30,04:50 /km,12.34 km/h,00:23:19,00:47:47,01:13:14,01:37:26
234,15829,ASHLEY SALAZAR BANUELOS,01:54:05,01:42:34,04:50 /km,12.34 km/h,00:23:43,00:48:25,01:13:55,01:37:44
235,28097,MARIA ALICIA GUTIERREZ SÁNCHEZ,01:55:33,01:42:41,04:50 /km,12.32 km/h,00:23:11,00:46:59,01:13:00,01:37:33
236,390,PALOMA SANCHEZ RUEDA,02:30:15,01:42:45,04:50 /km,12.31 km/h,00:23:35,00:48:34,01:13:40,01:37:30
237,5489,ERIKA ANDREA SANTIAGO TREJO,01:54:08,01:42:46,04:50 /km,12.31 km/h,00:23:45,00:48:47,01:14:18,01:37:55
238,16480,MARIA FERNANDA CABANAS CANO,01:54:08,01:42:46,04:50 /km,12.31 km/h,00:23:45,00:48:47,01:14:18,01:37:55
239,15899,ROCÍO CISNIEGA RENDÓN,01:56:06,01:42:50,04:50 /km,12.31 km/h,00:24:09,00:47:54,01:12:04,01:37:02
240,24325,ANA KAREN HIPOLITO DE LA CRUZ,01:54:31,01:42:53,04:50 /km,12.30 km/h,00:24:29,00:49:16,01:14:38,01:38:06
241,658,ANA KIM MORALES,01:57:18,01:42:58,04:50 /km,12.29 km/h,00:24:42,00:48:50,01:13:43,01:37:53
242,13522,MARIANA CHAPA UGALDE,01:55:53,01:43:03,04:52 /km,12.28 km/h,00:25:33,00:50:07,01:14:28,01:38:08
243,20337,ARIANA CASTILLO LARA,01:54:54,01:43:06,04:52 /km,12.27 km/h,00:24:10,00:49:05,01:14:01,01:38:03
244,7776,ANA CONCEPCION ARIAS GONZALEZ,01:49:04,01:43:10,04:52 /km,12.27 km/h,00:23:42,00:48:33,01:13:32,01:38:10
245,5952,PAOLA GOMEZ LOMELIN,01:54:48,01:43:13,04:52 /km,12.26 km/h,00:22:43,00:46:02,01:14:14,01:37:44
246,17753,FABIOLA CABELLO GONZÁLEZ,01:58:36,01:43:16,04:52 /km,12.25 km/h,00:24:58,00:49:42,01:15:04,01:38:33
247,14981,DIANA ARREDONDO HERRERA,01:54:53,01:43:16,04:52 /km,12.25 km/h,00:24:08,00:48:45,01:14:08,01:38:18
248,7290,ALEJANDRA VALLEJO INIGO,01:56:18,01:43:19,04:52 /km,12.25 km/h,00:24:54,00:49:42,01:14:38,01:38:19
249,22329,NATALIE GUZMÁN ESPINOZA,01:55:01,01:43:20,04:52 /km,12.25 km/h,00:25:56,00:51:45,01:16:13,01:38:40
250,24013,DENISSE MONJE VALADEZ,01:49:10,01:43:20,04:52 /km,12.25 km/h,00:24:48,00:49:52,01:15:02,01:38:41
251,18246,REGINA ALONSO NAUDE,01:50:17,01:43:22,04:52 /km,12.24 km/h,00:26:20,00:50:53,01:15:04,01:38:21
252,21134,ANA CECILIA MANZANO GARZA,01:58:00,01:43:22,04:52 /km,12.24 km/h,00:25:34,00:50:01,01:15:05,01:38:30
253,15612,MARÍA JOSE DIAZ AGUILAR,01:54:53,01:43:25,04:52 /km,12.24 km/h,00:24:15,00:49:30,01:14:22,01:38:21
254,1311,MONSERRAT QUINTERO ROMAN,01:57:07,01:43:25,04:52 /km,12.24 km/h,00:25:44,00:50:46,01:15:35,01:38:40
255,16824,MARÍA FERNANDA GUERRERO LUENGAS,01:54:55,01:43:27,04:52 /km,12.23 km/h,00:24:15,00:49:29,01:14:22,01:38:20
256,4042,GUADALUPE DE LA ROSA CORTES,01:55:41,01:43:29,04:52 /km,12.23 km/h,00:24:16,00:48:52,01:14:06,01:38:23
257,11534,NADIA SANTIBANEZ SANTIBANEZ,01:55:44,01:43:30,04:52 /km,12.23 km/h,00:25:07,00:49:57,01:14:46,01:38:38
258,19798,JASMIN BERNAL ESPINOSA,01:55:40,01:43:34,04:52 /km,12.22 km/h,00:24:09,00:49:01,01:14:01,01:38:14
259,19475,ILIANA ALVARO HERNANDEZ,01:55:45,01:43:43,04:52 /km,12.20 km/h,00:24:48,00:49:15,01:13:59,01:38:41
260,2562,FABIOLA MURRIETA PERALTA,01:55:14,01:43:43,04:52 /km,12.20 km/h,00:24:32,00:49:24,01:14:22,01:38:47
261,11448,MARÍA MICAELA BECERRIL SOSA,01:55:40,01:43:44,04:52 /km,12.20 km/h,00:24:53,00:49:53,01:15:03,01:39:11
262,13216,MARCELA JIMÉNEZ CARVAJAL,01:55:13,01:43:46,04:52 /km,12.19 km/h,00:24:04,00:49:02,01:14:27,01:38:34
263,24234,ROSALÍA PONCE ARRIETA,01:56:08,01:43:47,04:52 /km,12.19 km/h,00:25:49,00:50:33,01:15:23,01:39:15
264,2715,JIMENA ELIZALDE HURTADO,01:49:48,01:43:50,04:52 /km,12.19 km/h,00:23:31,00:47:59,01:13:40,01:38:38
265,5252,NANCY PLATA HERNÁNDEZ,01:57:32,01:43:50,04:52 /km,12.19 km/h,00:27:06,00:51:18,01:15:24,01:38:55
266,25548,PALOMA SANTOS OLIVARES,02:14:11,01:43:52,04:52 /km,12.18 km/h,00:26:16,00:51:43,01:16:21,01:39:11
267,13812,TERESA AGUILAR LOPEZ,01:57:12,01:43:52,04:52 /km,12.18 km/h,00:25:09,00:49:27,01:14:22,01:38:50
268,24365,CAROLINA SARAHI MERCADO LEYVA,02:00:21,01:43:53,04:52 /km,12.18 km/h,00:25:20,00:50:07,01:15:23,01:39:11
269,26642,SOFIA BERNAL MANRÍQUEZ,01:59:51,01:43:54,04:52 /km,12.18 km/h,00:24:12,00:50:25,01:15:17,01:38:56
270,14123,MONICA BEST VILLALPANDO,01:55:39,01:43:56,04:52 /km,12.17 km/h,00:25:19,00:50:30,01:15:31,01:39:11
271,29401,PAOLA ITZEL MENDOZA TORRES,02:06:29,01:43:57,04:52 /km,12.17 km/h,00:50:42,01:15:17,01:39:00,NA
272,21519,ISABEL CORIA PEREZVERDIA,01:56:19,01:43:58,04:52 /km,12.17 km/h,00:23:44,00:49:00,01:14:36,01:38:58
273,25642,DIANA PAULINA RODRIGUEZ LOPEZ,01:57:16,01:44:00,04:55 /km,12.17 km/h,00:23:52,00:48:08,01:13:33,01:39:02
274,11071,ANA LAURA BONILLA GRIJALVA,01:49:33,01:44:02,04:55 /km,12.16 km/h,00:24:38,00:49:28,01:14:36,01:39:06
275,27890,MARIA HUGUENIN GONZALEZ,01:49:25,01:44:04,04:55 /km,12.16 km/h,00:23:53,00:48:28,01:14:13,01:38:45
276,9709,SHIRLEY ROQUE CERVANTES,01:56:32,01:44:05,04:55 /km,12.16 km/h,00:25:47,00:51:08,01:15:56,01:39:13
277,9265,MARIA DE RUEDA RENERO,01:56:26,01:44:12,04:55 /km,12.14 km/h,00:25:06,00:49:56,01:14:46,01:38:58
278,2665,MARCELA RODRIGUEZ MONTOYA,02:15:54,01:44:17,04:55 /km,12.14 km/h,00:23:49,00:48:18,01:13:30,01:38:39
279,9144,FERNANDA GOMEZ GUTIERREZ,01:56:31,01:44:17,04:55 /km,12.13 km/h,00:23:57,00:48:46,01:14:24,01:39:03
280,7905,JOCELYN MONSERRAT VILLEGAS FLORES,01:44:22,01:44:17,04:55 /km,12.13 km/h,00:23:48,00:49:02,01:14:35,01:39:03
281,22634,ANA SOFIA ROJAS SOTO,01:55:57,01:44:17,04:55 /km,12.13 km/h,00:24:40,00:49:26,01:15:03,01:39:15
282,2595,FERNANDA ESPARZA FREGOSO,01:58:25,01:44:18,04:55 /km,12.13 km/h,00:25:13,00:50:21,01:15:25,01:39:16
283,1877,MARIAJOSÉ RAIMOND KEDILHAC BARBA,01:56:31,01:44:18,04:55 /km,12.13 km/h,00:23:58,00:48:46,01:14:25,01:39:03
284,16910,PAOLA LEDEZMA MARTINEZ,01:55:55,01:44:18,04:55 /km,12.13 km/h,00:24:42,00:49:35,01:15:04,01:39:17
285,6287,PAMELA SALINAS NEVAREZ,01:50:21,01:44:22,04:55 /km,12.12 km/h,00:24:36,00:49:22,01:14:49,01:39:20
286,15525,YURIAMI SOTO ALVAREZ,02:15:13,01:44:25,04:55 /km,12.12 km/h,00:23:25,00:48:40,01:14:23,01:39:26
287,27651,NARDA MEDRANO CANTU,02:15:10,01:44:25,04:55 /km,12.12 km/h,00:23:28,00:49:04,01:14:55,01:39:23
288,22687,NATALIA LEZCANO SALAS,02:09:11,01:44:26,04:55 /km,12.12 km/h,00:25:21,00:51:16,01:16:11,01:39:39
289,13879,LORENA DE PABLOS CARREON,01:55:56,01:44:29,04:55 /km,12.11 km/h,00:24:19,00:49:10,01:15:06,01:39:42
290,1423,AURORA CALDERON HERNANDEZ,01:57:08,01:44:31,04:55 /km,12.11 km/h,00:23:34,00:48:51,01:14:22,01:39:12
291,29904,SHEILA VILLANUEVA URSEGUIA,01:57:01,01:44:31,04:55 /km,12.11 km/h,00:24:34,00:50:08,01:15:08,01:39:31
292,948,LESLIE SOFIA CRUZ MIRANDA,01:49:55,01:44:33,04:55 /km,12.10 km/h,00:25:33,00:49:54,01:15:19,01:39:47
293,17280,KARLA FERNANDEZ OROZCO,02:15:18,01:44:33,04:55 /km,12.10 km/h,00:24:32,00:49:57,01:14:55,01:39:22
294,28181,BRENDA ROMERO MARTINEZ,01:58:06,01:44:35,04:55 /km,12.10 km/h,00:24:55,00:49:40,01:15:02,01:39:38
295,26113,RUTH VIVIANA UGARTE CHAVEZ,01:50:24,01:44:35,04:55 /km,12.10 km/h,00:24:13,00:49:04,01:14:30,01:39:18
296,26560,SIMONNE ARCOS SOTELO,01:57:00,01:44:36,04:55 /km,12.10 km/h,00:24:54,00:50:17,01:15:33,01:39:33
297,26765,REGINA LOPEZ GARCIA,02:06:16,01:44:38,04:55 /km,12.09 km/h,00:24:59,00:50:02,01:15:02,01:39:36
298,1585,MARIA JOSE H MAGRO QUIROZ,01:59:22,01:44:39,04:55 /km,12.09 km/h,00:24:39,00:49:30,01:15:09,01:39:31
299,9198,RENATA CAROLINA SANCHEZ BALSECA,02:15:02,01:44:42,04:55 /km,12.08 km/h,00:23:59,00:48:45,01:14:48,01:39:43
300,21140,ALEXA SUAREZ CRUZ,01:57:50,01:44:42,04:55 /km,12.08 km/h,00:25:47,00:50:56,01:16:12,01:39:48
301,4968,ANETTE ALEJANDRA PONCE X,01:59:56,01:44:45,04:55 /km,12.08 km/h,00:26:34,00:51:48,01:16:20,01:39:44
302,20449,DIANA SOFÍA AGUILAR IBARRA,01:50:49,01:44:51,04:55 /km,12.07 km/h,00:23:19,00:48:01,01:13:45,01:39:26
303,1317,MARY PERLA LUGARDO FLORES,01:58:45,01:44:51,04:55 /km,12.07 km/h,00:27:08,00:52:12,01:16:53,01:40:00
304,2504,MAGADALENA GUTIERREZ CHAVEZ,02:01:07,01:44:52,04:55 /km,12.07 km/h,00:25:29,00:50:26,01:15:47,01:39:43
305,9055,FABIOLA HARRSCH TORRES TRUEBA,02:01:07,01:44:52,04:55 /km,12.07 km/h,00:25:26,00:50:13,01:15:46,01:39:49
306,24708,DANIELA GARCÍA ALEJO,02:00:34,01:44:53,04:55 /km,12.07 km/h,00:26:23,00:51:59,01:17:02,01:40:01
307,17217,JENNY BERENICE GRANJENO ZUÑIGA,01:57:30,01:44:54,04:55 /km,12.06 km/h,00:24:26,00:49:24,01:15:34,01:40:06
308,397,SOFIA BERNAL EGUILUZ,01:50:37,01:44:58,04:55 /km,12.05 km/h,00:23:22,00:48:21,01:13:44,01:39:22
309,771,FERNANDA DEL VALLE STEVENS,01:58:25,01:44:58,04:55 /km,12.05 km/h,00:22:47,00:51:03,01:15:37,01:39:54
310,25368,MARIA FERNANDA PATINO PEREZ,01:58:53,01:44:58,04:55 /km,12.05 km/h,00:25:36,00:49:42,01:14:58,01:40:14
311,24776,KAREN GABRIELA ALVAREZ GONZALEZ,01:50:59,01:44:58,04:55 /km,12.05 km/h,00:25:07,00:50:40,01:16:03,01:39:54
312,21094,KENYA IVONNE CORDOBA MORALES,02:02:19,01:44:59,04:55 /km,12.05 km/h,00:27:09,00:51:46,01:16:04,01:39:58
313,1100,SOF LOPEZ LUGO,01:56:46,01:44:59,04:55 /km,12.05 km/h,00:25:02,00:50:29,01:15:35,01:39:58
314,27775,JOSELYN BARRAGAN LEZAMA,01:57:09,01:45:00,04:55 /km,12.05 km/h,00:24:07,00:48:47,01:14:47,01:39:41
315,2668,ELIZABETH SALAZAR MOLINA,01:57:19,01:45:04,04:58 /km,12.04 km/h,00:24:49,00:50:09,01:15:34,01:39:47
316,2814,MONSERRAT ANTONIO MEJIA,02:09:12,01:45:06,04:58 /km,12.04 km/h,00:24:02,00:49:38,01:14:59,01:39:48
317,1439,JULIA ZANELLA FLORES,02:05:35,01:45:07,04:58 /km,12.04 km/h,00:25:43,00:51:16,01:16:31,01:40:18
318,24944,FERNANDA MADERO GUTIERREZ,01:56:30,01:45:07,04:58 /km,12.04 km/h,00:24:11,00:49:43,01:15:53,01:40:03
319,14383,DIANA KARINA GALINDO VILLEGAS,01:51:18,01:45:10,04:58 /km,12.03 km/h,00:24:53,00:50:36,01:16:18,01:40:15
320,13266,MONSERRAT MONTEJANO MEDINA,01:56:54,01:45:15,04:58 /km,12.02 km/h,00:23:07,00:47:22,01:13:33,01:39:38
321,2607,CAROLINA MELO GARCIA,02:01:57,01:45:18,04:58 /km,12.02 km/h,00:26:34,00:51:16,01:16:42,01:40:40
322,26144,ILSE DELAFUENTE PINEIRO,02:00:54,01:45:19,04:58 /km,12.01 km/h,00:26:57,00:52:13,01:16:58,01:40:31
323,21289,MONICA OCHOA HERRERA,02:00:55,01:45:20,04:58 /km,12.01 km/h,00:27:12,00:52:32,01:16:51,01:40:18
324,24615,MARIA SIERRA SALAZAR,01:57:47,01:45:21,04:58 /km,12.01 km/h,00:24:35,00:49:18,01:15:15,01:40:09
325,9685,ADRIANA LIZETH CRUZ SANCHEZ,01:58:12,01:45:23,04:58 /km,12.01 km/h,00:27:19,00:52:06,01:16:55,01:40:44
326,7782,MARIANA ALVAREZ JUAREGUI,01:57:36,01:45:24,04:58 /km,12.01 km/h,00:26:00,00:50:57,01:16:08,01:40:09
327,15407,FERNANDA GONZALEZ CHÁVEZ,01:58:29,01:45:28,04:58 /km,12.00 km/h,00:26:13,00:51:53,01:16:41,01:40:39
328,16532,PAULINA GONZALEZ DE LA ROSA,02:01:00,01:45:29,04:58 /km,12.00 km/h,00:25:00,00:50:19,01:16:01,01:40:22
329,6658,IVONNE GONZÁLEZ VEGA,01:59:51,01:45:31,04:58 /km,11.99 km/h,00:25:02,00:50:00,01:15:35,01:40:15
330,5501,KARLA PICARD ALVAREZ,01:58:42,01:45:31,04:58 /km,11.99 km/h,00:26:17,00:50:58,01:16:32,01:40:34
331,357,PATRICIA CORRAL ALEXANDER,02:00:07,01:45:32,04:58 /km,11.99 km/h,00:25:01,00:50:00,01:15:37,01:40:30
332,18808,CATIA MERIT PEREZ ROMERO,02:07:51,01:45:32,04:58 /km,11.99 km/h,00:25:25,00:50:27,01:15:35,01:40:21
333,14800,ALEXA TRUJILLO HERNANDEZ,01:56:56,01:45:33,04:58 /km,11.99 km/h,00:24:22,00:49:45,01:15:30,01:40:23
334,21206,ANGELICA ANTAR MARTINEZ VAZQUEZ,01:57:29,01:45:33,04:58 /km,11.99 km/h,00:24:55,00:50:14,01:15:47,01:40:27
335,431,DANIELA SANCHEZ BENITEZ TOLEDO,01:59:13,01:45:34,04:58 /km,11.99 km/h,00:24:13,00:48:40,01:14:39,01:39:54
336,5070,DANNA LAZARIN TRENS,02:00:04,01:45:34,04:58 /km,11.99 km/h,00:27:26,00:53:00,01:17:29,01:40:57
337,17800,MARIA FERNANDA PRADO GUIJOSA,01:51:47,01:45:35,04:58 /km,11.98 km/h,00:25:19,00:50:39,01:16:05,01:40:26
338,9211,MARISOL ALDRETT ALVAREZ,01:57:40,01:45:38,04:58 /km,11.98 km/h,00:23:49,00:49:32,01:16:04,01:40:35
339,23139,PAULINA FRANCO JONES,01:58:55,01:45:38,04:58 /km,11.98 km/h,00:25:17,00:51:07,01:16:52,01:40:53
340,14099,AMÉRICA PLANTER FÉLIX,01:57:43,01:45:40,04:58 /km,11.98 km/h,00:23:41,00:48:51,01:13:45,01:39:29
341,22672,DAFNE LIZETTE RODRIGUEZ ASCORVE,01:59:35,01:45:40,04:58 /km,11.97 km/h,00:24:57,00:50:18,01:16:09,01:40:44
342,8449,ABRIL OLIVARES HERRERA,01:57:40,01:45:43,04:58 /km,11.97 km/h,00:24:49,00:50:05,01:16:09,01:40:41
343,26204,PAOLA MARTÍNEZ BLAMCARTE,01:52:21,01:45:46,04:58 /km,11.96 km/h,00:25:58,00:51:10,01:16:13,01:40:45
344,5354,ISABEL SIERRA SALAZAR,01:58:26,01:45:47,04:58 /km,11.96 km/h,00:24:44,00:50:19,01:16:09,01:40:48
345,14745,MARÍA MAGDALENA NUNEZ CASTRO,02:18:17,01:45:48,04:58 /km,11.96 km/h,00:24:26,00:50:22,01:16:02,01:40:54
346,27694,MARIANA ESCAMILLA PÉREZ,02:00:26,01:45:49,04:58 /km,11.96 km/h,00:25:39,00:50:31,01:16:35,01:40:46
347,21304,ARANZA JUAREZ ALVIRDE,01:57:51,01:45:49,04:58 /km,11.96 km/h,00:24:53,00:49:56,01:15:53,01:40:33
348,22865,XIMENA ROLDAN NAVA,01:57:44,01:45:53,04:58 /km,11.95 km/h,00:25:17,00:50:49,01:16:06,01:40:50
349,19127,MARY CARMEN HERNANDEZ MORENO,01:59:06,01:45:53,04:58 /km,11.95 km/h,00:25:10,00:50:26,01:16:51,01:40:43
350,29911,BRENDA DENICE RAMOS HERRERA,01:59:26,01:45:54,04:58 /km,11.95 km/h,00:26:10,00:51:25,01:16:52,01:40:57
351,15024,PAOLA RAMIREZ KLUGE,01:51:47,01:45:54,04:58 /km,11.95 km/h,00:25:59,00:51:24,01:16:46,01:40:51
352,21705,MIRIAM ITZEL RODRIGUEZ PINEDA,01:59:59,01:45:57,04:58 /km,11.94 km/h,00:25:00,00:50:52,01:16:57,01:40:58
353,15118,ANA MARÍA AREVALO CARRASCO,01:57:28,01:45:59,04:58 /km,11.94 km/h,00:24:11,00:49:21,01:15:42,01:40:57
354,4250,TANIA LUCERO GARCIA ACEVEDO,02:00:40,01:46:01,05:01 /km,11.94 km/h,00:27:29,00:52:17,01:16:43,01:41:40
355,4507,PAOLA FLORES HUERTA,01:58:26,01:46:03,05:01 /km,11.93 km/h,00:24:34,00:50:24,01:16:15,01:40:59
356,518,JESSICA ALVA SAAVEDRA,02:03:58,01:46:04,05:01 /km,11.93 km/h,00:26:19,00:51:20,01:16:28,01:40:51
357,19241,ANGELA SUAREZ JARAMILLO,02:32:57,01:46:05,05:01 /km,11.93 km/h,00:24:35,00:50:48,01:16:03,01:40:51
358,24672,JOANNA PULIDO MUNOZ,01:57:39,01:46:06,05:01 /km,11.93 km/h,00:25:52,00:51:30,01:17:00,01:41:12
359,28750,KARLA ALTAMIRANO HERNÁNDEZ,02:00:58,01:46:07,05:01 /km,11.93 km/h,00:26:40,00:52:07,01:17:28,01:41:14
360,26714,ABIGAIL ZAMUDIO AVALOS,02:01:08,01:46:08,05:01 /km,11.92 km/h,00:27:48,00:53:05,01:18:13,01:41:29
361,1493,ROSARIO RENDÓN ROMERO,01:58:55,01:46:08,05:01 /km,11.92 km/h,00:25:12,00:50:15,01:15:48,01:40:58
362,5456,ANA PAULA CORRAL CANALES,01:59:49,01:46:08,05:01 /km,11.92 km/h,00:25:53,00:51:09,01:17:03,01:41:17
363,5330,JOCELYN RUIZ ALVAREZ,01:58:16,01:46:13,05:01 /km,11.91 km/h,00:23:42,00:48:39,01:15:05,01:40:52
364,22465,FABIOLA CERVANTES PENA,02:00:53,01:46:13,05:01 /km,11.91 km/h,00:25:17,00:50:54,01:16:56,01:41:15
365,9499,MARIANA OROZCO CESARETTI,01:59:59,01:46:18,05:01 /km,11.90 km/h,00:26:01,00:50:59,01:16:16,01:40:52
366,25942,LUCIANA VILLARREAL CONTRINI,02:01:49,01:46:20,05:01 /km,11.90 km/h,00:26:37,00:51:57,01:16:54,01:41:12
